Entity,Code,Day,people_vaccinated
Turkey,TUR,2021-03-08,7565023
Turkey,TUR,2021-03-09,7676519
Turkey,TUR,2021-03-10,7745480
Turkey,TUR,2021-03-11,7807838
Turkey,TUR,2021-03-12,7858565
Turkey,TUR,2021-03-13,7887544
Turkey,TUR,2021-03-14,7892795
Turkey,TUR,2021-03-15,7911946
Turkey,TUR,2021-03-16,7948320
Turkey,TUR,2021-03-17,7977222
Turkey,TUR,2021-03-18,7991510
Turkey,TUR,2021-03-19,8007734
Turkey,TUR,2021-03-20,8016078
Turkey,TUR,2021-03-21,8017698
Turkey,TUR,2021-03-22,8045789
Turkey,TUR,2021-03-23,8091685
Turkey,TUR,2021-03-24,8133043
Turkey,TUR,2021-03-25,8163156
Turkey,TUR,2021-03-26,8195554
Turkey,TUR,2021-03-27,8217124
Turkey,TUR,2021-03-29,8370872
Turkey,TUR,2021-03-30,8614368
Turkey,TUR,2021-03-31,8994454
Turkey,TUR,2021-04-01,9206500
Turkey,TUR,2021-04-02,9313746
Turkey,TUR,2021-04-03,9478896
Turkey,TUR,2021-04-04,9546643
Turkey,TUR,2021-04-05,9796506
Turkey,TUR,2021-04-06,10088238
Turkey,TUR,2021-04-07,10359390
Turkey,TUR,2021-04-08,10627037
Turkey,TUR,2021-04-09,10777451
Turkey,TUR,2021-04-10,10865731
Turkey,TUR,2021-04-11,10907432
Turkey,TUR,2021-04-12,11108847
Turkey,TUR,2021-04-13,11388406
Turkey,TUR,2021-04-14,11556291
Turkey,TUR,2021-04-15,11708135
Turkey,TUR,2021-04-16,12038403
Turkey,TUR,2021-04-17,12151728
Turks and Caicos Islands,TCA,2021-01-10,0
Turks and Caicos Islands,TCA,2021-02-08,6433
Turks and Caicos Islands,TCA,2021-03-14,11283
Turks and Caicos Islands,TCA,2021-03-21,12935
Turks and Caicos Islands,TCA,2021-03-28,13841
Turks and Caicos Islands,TCA,2021-03-29,14300
Uganda,UGA,2021-03-09,0
Uganda,UGA,2021-03-12,1015
Uganda,UGA,2021-03-13,1215
Uganda,UGA,2021-03-14,1215
Uganda,UGA,2021-03-15,2841
Uganda,UGA,2021-03-16,4684
Uganda,UGA,2021-03-17,7920
Uganda,UGA,2021-03-18,13027
Uganda,UGA,2021-03-19,17543
Uganda,UGA,2021-03-20,19008
Uganda,UGA,2021-03-21,23527
Uganda,UGA,2021-03-22,25860
Uganda,UGA,2021-03-23,32526
Uganda,UGA,2021-03-24,46444
Uganda,UGA,2021-03-25,46664
Uganda,UGA,2021-03-26,46664
Uganda,UGA,2021-03-27,60139
Uganda,UGA,2021-03-28,69701
Uganda,UGA,2021-03-29,80836
Uganda,UGA,2021-03-30,90196
Uganda,UGA,2021-04-04,129634
Uganda,UGA,2021-04-05,138064
Uganda,UGA,2021-04-06,144025
Uganda,UGA,2021-04-07,163491
Uganda,UGA,2021-04-08,176469
Uganda,UGA,2021-04-10,180969
Uganda,UGA,2021-04-11,189409
Uganda,UGA,2021-04-12,197299
Uganda,UGA,2021-04-13,206708
Uganda,UGA,2021-04-14,220893
Ukraine,UKR,2021-02-24,159
Ukraine,UKR,2021-02-25,1338
Ukraine,UKR,2021-02-26,3051
Ukraine,UKR,2021-02-27,3141
Ukraine,UKR,2021-03-01,4905
Ukraine,UKR,2021-03-02,6888
Ukraine,UKR,2021-03-03,9568
Ukraine,UKR,2021-03-04,12481
Ukraine,UKR,2021-03-05,15758
Ukraine,UKR,2021-03-06,17037
Ukraine,UKR,2021-03-07,17947
Ukraine,UKR,2021-03-08,19118
Ukraine,UKR,2021-03-09,23480
Ukraine,UKR,2021-03-10,29378
Ukraine,UKR,2021-03-11,38237
Ukraine,UKR,2021-03-12,47541
Ukraine,UKR,2021-03-13,51137
Ukraine,UKR,2021-03-14,53155
Ukraine,UKR,2021-03-15,62083
Ukraine,UKR,2021-03-17,92713
Ukraine,UKR,2021-03-19,104341
Ukraine,UKR,2021-03-20,108309
Ukraine,UKR,2021-03-21,111024
Ukraine,UKR,2021-03-22,121928
Ukraine,UKR,2021-03-23,155586
Ukraine,UKR,2021-03-25,192263
Ukraine,UKR,2021-03-28,198464
Ukraine,UKR,2021-03-29,212896
Ukraine,UKR,2021-03-30,231564
Ukraine,UKR,2021-03-31,248734
Ukraine,UKR,2021-04-01,267833
Ukraine,UKR,2021-04-02,286645
Ukraine,UKR,2021-04-04,291824
Ukraine,UKR,2021-04-05,304680
Ukraine,UKR,2021-04-06,320263
Ukraine,UKR,2021-04-07,334576
Ukraine,UKR,2021-04-08,353142
Ukraine,UKR,2021-04-09,373000
Ukraine,UKR,2021-04-10,377048
Ukraine,UKR,2021-04-11,378264
Ukraine,UKR,2021-04-12,388399
Ukraine,UKR,2021-04-13,403551
Ukraine,UKR,2021-04-14,419295
Ukraine,UKR,2021-04-15,432815
Ukraine,UKR,2021-04-16,445859
Ukraine,UKR,2021-04-17,449192
United Arab Emirates,ARE,2021-01-10,836568
United Arab Emirates,ARE,2021-02-23,3480415
United Kingdom,GBR,2021-01-03,1380430
United Kingdom,GBR,2021-01-10,2286572
United Kingdom,GBR,2021-01-11,2431648
United Kingdom,GBR,2021-01-12,2639309
United Kingdom,GBR,2021-01-13,2918252
United Kingdom,GBR,2021-01-14,3234946
United Kingdom,GBR,2021-01-15,3576263
United Kingdom,GBR,2021-01-16,3872394
United Kingdom,GBR,2021-01-17,4062501
United Kingdom,GBR,2021-01-18,4266577
United Kingdom,GBR,2021-01-19,4609740
United Kingdom,GBR,2021-01-20,4973248
United Kingdom,GBR,2021-01-21,5383103
United Kingdom,GBR,2021-01-22,5861351
United Kingdom,GBR,2021-01-23,6353321
United Kingdom,GBR,2021-01-24,6573570
United Kingdom,GBR,2021-01-25,6853327
United Kingdom,GBR,2021-01-26,7164387
United Kingdom,GBR,2021-01-27,7476765
United Kingdom,GBR,2021-01-28,7891184
United Kingdom,GBR,2021-01-29,8378940
United Kingdom,GBR,2021-01-30,8977329
United Kingdom,GBR,2021-01-31,9296367
United Kingdom,GBR,2021-02-01,9646715
United Kingdom,GBR,2021-02-02,10021471
United Kingdom,GBR,2021-02-03,10490487
United Kingdom,GBR,2021-02-04,10971047
United Kingdom,GBR,2021-02-05,11465210
United Kingdom,GBR,2021-02-06,12015018
United Kingdom,GBR,2021-02-07,12294006
United Kingdom,GBR,2021-02-08,12646486
United Kingdom,GBR,2021-02-09,13058298
United Kingdom,GBR,2021-02-10,13509108
United Kingdom,GBR,2021-02-11,14012224
United Kingdom,GBR,2021-02-12,14556827
United Kingdom,GBR,2021-02-13,15062189
United Kingdom,GBR,2021-02-14,15300151
United Kingdom,GBR,2021-02-15,15576107
United Kingdom,GBR,2021-02-16,15940972
United Kingdom,GBR,2021-02-17,16423082
United Kingdom,GBR,2021-02-18,16875536
United Kingdom,GBR,2021-02-19,17247442
United Kingdom,GBR,2021-02-20,17582121
United Kingdom,GBR,2021-02-21,17723840
United Kingdom,GBR,2021-02-22,17916181
United Kingdom,GBR,2021-02-23,18242873
United Kingdom,GBR,2021-02-24,18691835
United Kingdom,GBR,2021-02-25,19177555
United Kingdom,GBR,2021-02-26,19682048
United Kingdom,GBR,2021-02-27,20089551
United Kingdom,GBR,2021-02-28,20275451
United Kingdom,GBR,2021-03-01,20478619
United Kingdom,GBR,2021-03-02,20703615
United Kingdom,GBR,2021-03-03,20982571
United Kingdom,GBR,2021-03-04,21358815
United Kingdom,GBR,2021-03-05,21796278
United Kingdom,GBR,2021-03-06,22213112
United Kingdom,GBR,2021-03-07,22377255
United Kingdom,GBR,2021-03-08,22592528
United Kingdom,GBR,2021-03-09,22809829
United Kingdom,GBR,2021-03-10,23053716
United Kingdom,GBR,2021-03-11,23314525
United Kingdom,GBR,2021-03-12,23684103
United Kingdom,GBR,2021-03-13,24196211
United Kingdom,GBR,2021-03-14,24453221
United Kingdom,GBR,2021-03-15,24839906
United Kingdom,GBR,2021-03-16,25273226
United Kingdom,GBR,2021-03-17,25735472
United Kingdom,GBR,2021-03-18,26263732
United Kingdom,GBR,2021-03-19,26878662
United Kingdom,GBR,2021-03-20,27630970
United Kingdom,GBR,2021-03-21,27997976
United Kingdom,GBR,2021-03-22,28327873
United Kingdom,GBR,2021-03-23,28653523
United Kingdom,GBR,2021-03-24,28991188
United Kingdom,GBR,2021-03-25,29316130
United Kingdom,GBR,2021-03-26,29727435
United Kingdom,GBR,2021-03-27,30151736
United Kingdom,GBR,2021-03-28,30445284
United Kingdom,GBR,2021-03-29,30682093
United Kingdom,GBR,2021-03-30,30908010
United Kingdom,GBR,2021-03-31,31147444
United Kingdom,GBR,2021-04-01,31318262
United Kingdom,GBR,2021-04-02,31425682
United Kingdom,GBR,2021-04-03,31533568
United Kingdom,GBR,2021-04-04,31581623
United Kingdom,GBR,2021-04-05,31622367
United Kingdom,GBR,2021-04-06,31707594
United Kingdom,GBR,2021-04-07,31807124
United Kingdom,GBR,2021-04-08,31903366
United Kingdom,GBR,2021-04-09,32010244
United Kingdom,GBR,2021-04-10,32121353
United Kingdom,GBR,2021-04-11,32190576
United Kingdom,GBR,2021-04-12,32250481
United Kingdom,GBR,2021-04-13,32326604
United Kingdom,GBR,2021-04-14,32444439
United Kingdom,GBR,2021-04-15,32574221
United Kingdom,GBR,2021-04-16,32693527
United States,USA,2020-12-20,556208
United States,USA,2020-12-21,614117
United States,USA,2020-12-23,1008025
United States,USA,2020-12-26,1944585
United States,USA,2020-12-28,2127143
United States,USA,2020-12-30,2794588
United States,USA,2021-01-02,4225756
United States,USA,2021-01-04,4563260
United States,USA,2021-01-05,4836469
United States,USA,2021-01-06,5306797
United States,USA,2021-01-07,5919418
United States,USA,2021-01-08,6688231
United States,USA,2021-01-11,8987322
United States,USA,2021-01-12,9327138
United States,USA,2021-01-14,9690757
United States,USA,2021-01-15,10595866
United States,USA,2021-01-19,13595803
United States,USA,2021-01-20,14270441
United States,USA,2021-01-21,15053257
United States,USA,2021-01-22,16243093
United States,USA,2021-01-23,17390345
United States,USA,2021-01-24,18502131
United States,USA,2021-01-25,19252279
United States,USA,2021-01-26,19902237
United States,USA,2021-01-27,20687970
United States,USA,2021-01-28,21698606
United States,USA,2021-01-29,22858318
United States,USA,2021-01-30,24064165
United States,USA,2021-01-31,25201143
United States,USA,2021-02-01,26023153
United States,USA,2021-02-02,26440836
United States,USA,2021-02-03,27154956
United States,USA,2021-02-04,27905197
United States,USA,2021-02-05,28909497
United States,USA,2021-02-06,30250964
United States,USA,2021-02-07,31579100
United States,USA,2021-02-08,32340146
United States,USA,2021-02-09,32867213
United States,USA,2021-02-10,33783384
United States,USA,2021-02-11,34723964
United States,USA,2021-02-12,35834855
United States,USA,2021-02-13,37056122
United States,USA,2021-02-14,38292270
United States,USA,2021-02-16,39670551
United States,USA,2021-02-17,40268009
United States,USA,2021-02-18,41021049
United States,USA,2021-02-19,41977401
United States,USA,2021-02-20,42809595
United States,USA,2021-02-21,43628092
United States,USA,2021-02-22,44138118
United States,USA,2021-02-23,44544969
United States,USA,2021-02-24,45237143
United States,USA,2021-02-25,46074392
United States,USA,2021-02-26,47184199
United States,USA,2021-02-27,48435536
United States,USA,2021-02-28,49772180
United States,USA,2021-03-01,50732997
United States,USA,2021-03-02,51755447
United States,USA,2021-03-03,52855579
United States,USA,2021-03-04,54035670
United States,USA,2021-03-05,55547697
United States,USA,2021-03-06,57358849
United States,USA,2021-03-07,58873710
United States,USA,2021-03-08,60005231
United States,USA,2021-03-09,61088527
United States,USA,2021-03-10,62451150
United States,USA,2021-03-11,64071674
United States,USA,2021-03-12,65965305
United States,USA,2021-03-13,68884011
United States,USA,2021-03-14,69784210
United States,USA,2021-03-15,71054445
United States,USA,2021-03-16,72135616
United States,USA,2021-03-17,73669956
United States,USA,2021-03-18,75495716
United States,USA,2021-03-19,77230061
United States,USA,2021-03-20,79367225
United States,USA,2021-03-21,81415769
United States,USA,2021-03-22,82772416
United States,USA,2021-03-23,83930495
United States,USA,2021-03-24,85472166
United States,USA,2021-03-25,87343622
United States,USA,2021-03-26,89559225
United States,USA,2021-03-27,91707729
United States,USA,2021-03-28,93631163
United States,USA,2021-03-29,95015762
United States,USA,2021-03-30,96044046
United States,USA,2021-03-31,97593290
United States,USA,2021-04-01,99565311
United States,USA,2021-04-02,101804762
United States,USA,2021-04-03,104213478
United States,USA,2021-04-04,106214924
United States,USA,2021-04-05,107515428
United States,USA,2021-04-06,108301234
United States,USA,2021-04-07,109995734
United States,USA,2021-04-08,112046611
United States,USA,2021-04-09,114436039
United States,USA,2021-04-10,117142879
United States,USA,2021-04-11,119242902
United States,USA,2021-04-12,120848490
United States,USA,2021-04-13,122295530
United States,USA,2021-04-14,123917385
United States,USA,2021-04-15,125822868
United States,USA,2021-04-16,127743096
United States,USA,2021-04-17,129494179
Uruguay,URY,2021-02-27,374
Uruguay,URY,2021-02-28,374
Uruguay,URY,2021-03-01,18396
Uruguay,URY,2021-03-02,33109
Uruguay,URY,2021-03-03,54403
Uruguay,URY,2021-03-04,63377
Uruguay,URY,2021-03-05,72573
Uruguay,URY,2021-03-06,72573
Uruguay,URY,2021-03-07,72573
Uruguay,URY,2021-03-08,100731
Uruguay,URY,2021-03-09,122576
Uruguay,URY,2021-03-10,147769
Uruguay,URY,2021-03-11,170203
Uruguay,URY,2021-03-12,192975
Uruguay,URY,2021-03-13,203409
Uruguay,URY,2021-03-14,203409
Uruguay,URY,2021-03-15,215006
Uruguay,URY,2021-03-16,221707
Uruguay,URY,2021-03-17,229501
Uruguay,URY,2021-03-18,266055
Uruguay,URY,2021-03-19,302004
Uruguay,URY,2021-03-20,314457
Uruguay,URY,2021-03-21,314463
Uruguay,URY,2021-03-22,352316
Uruguay,URY,2021-03-23,388375
Uruguay,URY,2021-03-24,423578
Uruguay,URY,2021-03-25,466534
Uruguay,URY,2021-03-26,507591
Uruguay,URY,2021-03-27,520411
Uruguay,URY,2021-03-28,520414
Uruguay,URY,2021-03-29,556833
Uruguay,URY,2021-03-30,594515
Uruguay,URY,2021-03-31,622671
Uruguay,URY,2021-04-01,663677
Uruguay,URY,2021-04-02,704237
Uruguay,URY,2021-04-03,716835
Uruguay,URY,2021-04-04,717186
Uruguay,URY,2021-04-05,727680
Uruguay,URY,2021-04-06,749796
Uruguay,URY,2021-04-07,770887
Uruguay,URY,2021-04-08,798083
Uruguay,URY,2021-04-09,808486
Uruguay,URY,2021-04-10,825641
Uruguay,URY,2021-04-11,825762
Uruguay,URY,2021-04-12,872473
Uruguay,URY,2021-04-13,918928
Uruguay,URY,2021-04-14,966016
Uruguay,URY,2021-04-15,996581
Uruguay,URY,2021-04-16,1025979
Uruguay,URY,2021-04-17,1050626
Uzbekistan,UZB,2021-03-31,0
Uzbekistan,UZB,2021-04-06,35000
Uzbekistan,UZB,2021-04-11,148642
Uzbekistan,UZB,2021-04-14,256958
Venezuela,VEN,2021-02-17,0
Venezuela,VEN,2021-02-22,157
Venezuela,VEN,2021-03-04,12194
Venezuela,VEN,2021-03-26,14223
Venezuela,VEN,2021-04-02,98000
Venezuela,VEN,2021-04-12,250000
Vietnam,VNM,2021-03-07,0
Vietnam,VNM,2021-03-08,377
Vietnam,VNM,2021-03-09,522
Vietnam,VNM,2021-03-10,955
Vietnam,VNM,2021-03-11,1585
Vietnam,VNM,2021-03-12,5248
Vietnam,VNM,2021-03-13,10041
Vietnam,VNM,2021-03-14,11605
Vietnam,VNM,2021-03-15,15865
Vietnam,VNM,2021-03-16,20695
Vietnam,VNM,2021-03-17,24054
Vietnam,VNM,2021-03-18,27546
Vietnam,VNM,2021-03-19,30971
Vietnam,VNM,2021-03-20,32361
Vietnam,VNM,2021-03-21,33891
Vietnam,VNM,2021-03-22,36082
Vietnam,VNM,2021-03-23,37911
Vietnam,VNM,2021-03-24,39817
Vietnam,VNM,2021-03-25,42225
Vietnam,VNM,2021-03-26,44000
Vietnam,VNM,2021-03-27,44278
Vietnam,VNM,2021-03-28,45140
Vietnam,VNM,2021-03-29,46416
Vietnam,VNM,2021-03-30,48256
Vietnam,VNM,2021-03-31,49743
Vietnam,VNM,2021-04-01,51216
Vietnam,VNM,2021-04-02,52091
Vietnam,VNM,2021-04-03,52335
Vietnam,VNM,2021-04-04,52413
Vietnam,VNM,2021-04-05,52868
Vietnam,VNM,2021-04-06,53953
Vietnam,VNM,2021-04-07,55151
Vietnam,VNM,2021-04-08,56359
Vietnam,VNM,2021-04-09,58037
Vietnam,VNM,2021-04-10,58248
Vietnam,VNM,2021-04-11,58418
Vietnam,VNM,2021-04-12,59249
Vietnam,VNM,2021-04-13,60139
Vietnam,VNM,2021-04-14,62028
Vietnam,VNM,2021-04-15,63758
Wales,,2021-01-03,50756
Wales,,2021-01-10,86039
Wales,,2021-01-11,91239
Wales,,2021-01-12,101371
Wales,,2021-01-13,112973
Wales,,2021-01-14,126375
Wales,,2021-01-17,151737
Wales,,2021-01-18,161932
Wales,,2021-01-19,175816
Wales,,2021-01-20,190435
Wales,,2021-01-21,212317
Wales,,2021-01-22,240547
Wales,,2021-01-23,264538
Wales,,2021-01-24,270833
Wales,,2021-01-25,289566
Wales,,2021-01-26,312305
Wales,,2021-01-27,336071
Wales,,2021-01-28,362253
Wales,,2021-01-29,378200
Wales,,2021-01-30,403463
Wales,,2021-01-31,416306
Wales,,2021-02-01,439640
Wales,,2021-02-02,462497
Wales,,2021-02-03,490570
Wales,,2021-02-04,523042
Wales,,2021-02-05,556997
Wales,,2021-02-06,589622
Wales,,2021-02-07,603976
Wales,,2021-02-08,628760
Wales,,2021-02-09,655419
Wales,,2021-02-10,684097
Wales,,2021-02-11,715944
Wales,,2021-02-12,749445
Wales,,2021-02-13,771651
Wales,,2021-02-14,784809
Wales,,2021-02-15,795927
Wales,,2021-02-16,807351
Wales,,2021-02-17,822633
Wales,,2021-02-18,839065
Wales,,2021-02-19,853904
Wales,,2021-02-20,860083
Wales,,2021-02-21,862248
Wales,,2021-02-22,869653
Wales,,2021-02-23,878506
Wales,,2021-02-24,889270
Wales,,2021-02-25,902334
Wales,,2021-02-26,916336
Wales,,2021-02-27,923615
Wales,,2021-02-28,925669
Wales,,2021-03-01,933485
Wales,,2021-03-02,942017
Wales,,2021-03-03,951540
Wales,,2021-03-04,967042
Wales,,2021-03-05,983419
Wales,,2021-03-06,995059
Wales,,2021-03-07,998296
Wales,,2021-03-08,1007391
Wales,,2021-03-09,1019210
Wales,,2021-03-10,1034141
Wales,,2021-03-11,1056787
Wales,,2021-03-12,1084329
Wales,,2021-03-13,1113498
Wales,,2021-03-14,1122931
Wales,,2021-03-15,1139866
Wales,,2021-03-16,1157251
Wales,,2021-03-17,1180155
Wales,,2021-03-18,1204101
Wales,,2021-03-19,1231830
Wales,,2021-03-20,1258769
Wales,,2021-03-21,1273186
Wales,,2021-03-22,1288250
Wales,,2021-03-23,1302974
Wales,,2021-03-24,1320188
Wales,,2021-03-25,1341620
Wales,,2021-03-26,1365355
Wales,,2021-03-27,1387583
Wales,,2021-03-28,1400750
Wales,,2021-03-29,1413710
Wales,,2021-03-30,1427183
Wales,,2021-03-31,1443885
Wales,,2021-04-01,1460880
Wales,,2021-04-02,1472643
Wales,,2021-04-03,1483201
Wales,,2021-04-04,1490372
Wales,,2021-04-05,1493192
Wales,,2021-04-06,1502641
Wales,,2021-04-07,1519760
Wales,,2021-04-08,1537122
Wales,,2021-04-09,1556316
Wales,,2021-04-10,1572752
Wales,,2021-04-11,1587851
Wales,,2021-04-12,1602939
Wales,,2021-04-13,1621282
Wales,,2021-04-14,1640045
Wales,,2021-04-15,1657028
World,OWID_WRL,2020-12-14,0
World,OWID_WRL,2020-12-15,28500
World,OWID_WRL,2020-12-16,28500
World,OWID_WRL,2020-12-17,28500
World,OWID_WRL,2020-12-18,28500
World,OWID_WRL,2020-12-19,28561
World,OWID_WRL,2020-12-20,592141
World,OWID_WRL,2020-12-21,674925
World,OWID_WRL,2020-12-22,743041
World,OWID_WRL,2020-12-23,1238734
World,OWID_WRL,2020-12-24,1326485
World,OWID_WRL,2020-12-25,1370175
World,OWID_WRL,2020-12-26,2343442
World,OWID_WRL,2020-12-27,2510369
World,OWID_WRL,2020-12-28,2871153
World,OWID_WRL,2020-12-29,3128263
World,OWID_WRL,2020-12-30,4104658
World,OWID_WRL,2020-12-31,4368669
World,OWID_WRL,2021-01-01,4475378
World,OWID_WRL,2021-01-02,6834029
World,OWID_WRL,2021-01-03,8452024
World,OWID_WRL,2021-01-04,9233261
World,OWID_WRL,2021-01-05,9950250
World,OWID_WRL,2021-01-06,10790264
World,OWID_WRL,2021-01-07,12121439
World,OWID_WRL,2021-01-08,13382728
World,OWID_WRL,2021-01-09,13667841
World,OWID_WRL,2021-01-10,15646423
World,OWID_WRL,2021-01-11,18585901
World,OWID_WRL,2021-01-12,19655262
World,OWID_WRL,2021-01-13,20863703
World,OWID_WRL,2021-01-14,22303840
World,OWID_WRL,2021-01-15,24251893
World,OWID_WRL,2021-01-16,25078540
World,OWID_WRL,2021-01-17,25681930
World,OWID_WRL,2021-01-18,26814717
World,OWID_WRL,2021-01-19,30994680
World,OWID_WRL,2021-01-20,33043170
World,OWID_WRL,2021-01-21,35252424
World,OWID_WRL,2021-01-22,38150413
World,OWID_WRL,2021-01-23,40592029
World,OWID_WRL,2021-01-24,42503712
World,OWID_WRL,2021-01-25,44600458
World,OWID_WRL,2021-01-26,46327321
World,OWID_WRL,2021-01-27,48855356
World,OWID_WRL,2021-01-28,51758797
World,OWID_WRL,2021-01-29,54589688
World,OWID_WRL,2021-01-30,57259251
World,OWID_WRL,2021-01-31,59385777
World,OWID_WRL,2021-02-01,61199553
World,OWID_WRL,2021-02-02,62902277
World,OWID_WRL,2021-02-03,65274862
World,OWID_WRL,2021-02-04,68280744
World,OWID_WRL,2021-02-05,71171904
World,OWID_WRL,2021-02-06,74068560
World,OWID_WRL,2021-02-07,76300732
World,OWID_WRL,2021-02-08,78447798
World,OWID_WRL,2021-02-09,80808833
World,OWID_WRL,2021-02-10,85217036
World,OWID_WRL,2021-02-11,88391353
World,OWID_WRL,2021-02-12,94661420
World,OWID_WRL,2021-02-13,97790210
World,OWID_WRL,2021-02-14,100631095
World,OWID_WRL,2021-02-15,102716898
World,OWID_WRL,2021-02-16,106461988
World,OWID_WRL,2021-02-17,109595810
World,OWID_WRL,2021-02-18,113321573
World,OWID_WRL,2021-02-19,118885805
World,OWID_WRL,2021-02-20,121538263
World,OWID_WRL,2021-02-21,123556288
World,OWID_WRL,2021-02-22,125884030
World,OWID_WRL,2021-02-23,131299238
World,OWID_WRL,2021-02-24,134946552
World,OWID_WRL,2021-02-25,138668180
World,OWID_WRL,2021-02-26,142544859
World,OWID_WRL,2021-02-27,145847432
World,OWID_WRL,2021-02-28,148807300
World,OWID_WRL,2021-03-01,154281866
World,OWID_WRL,2021-03-02,158618303
World,OWID_WRL,2021-03-03,163526923
World,OWID_WRL,2021-03-04,169207043
World,OWID_WRL,2021-03-05,174927177
World,OWID_WRL,2021-03-06,179933732
World,OWID_WRL,2021-03-07,183703018
World,OWID_WRL,2021-03-08,188772902
World,OWID_WRL,2021-03-09,193740051
World,OWID_WRL,2021-03-10,199879617
World,OWID_WRL,2021-03-11,205049484
World,OWID_WRL,2021-03-12,211924922
World,OWID_WRL,2021-03-13,220785665
World,OWID_WRL,2021-03-14,223651058
World,OWID_WRL,2021-03-15,230514468
World,OWID_WRL,2021-03-16,235747888
World,OWID_WRL,2021-03-17,242362214
World,OWID_WRL,2021-03-18,248929500
World,OWID_WRL,2021-03-19,256009656
World,OWID_WRL,2021-03-20,263960441
World,OWID_WRL,2021-03-21,268036969
World,OWID_WRL,2021-03-22,275634713
World,OWID_WRL,2021-03-23,282988528
World,OWID_WRL,2021-03-24,290714030
World,OWID_WRL,2021-03-25,298174326
World,OWID_WRL,2021-03-26,306930314
World,OWID_WRL,2021-03-27,313822671
World,OWID_WRL,2021-03-28,318366922
World,OWID_WRL,2021-03-29,324974927
World,OWID_WRL,2021-03-30,330958567
World,OWID_WRL,2021-03-31,340946831
World,OWID_WRL,2021-04-01,349802674
World,OWID_WRL,2021-04-02,360073278
World,OWID_WRL,2021-04-03,367964924
World,OWID_WRL,2021-04-04,374918435
World,OWID_WRL,2021-04-05,382639725
World,OWID_WRL,2021-04-06,391204340
World,OWID_WRL,2021-04-07,401360763
World,OWID_WRL,2021-04-08,412793917
World,OWID_WRL,2021-04-09,422970744
World,OWID_WRL,2021-04-10,433439217
World,OWID_WRL,2021-04-11,441249948
World,OWID_WRL,2021-04-12,450718377
World,OWID_WRL,2021-04-13,461167195
World,OWID_WRL,2021-04-14,471653585
World,OWID_WRL,2021-04-15,480923170
World,OWID_WRL,2021-04-16,488830303
World,OWID_WRL,2021-04-17,494377449
Zambia,ZMB,2021-04-14,0
Zambia,ZMB,2021-04-15,106
Zimbabwe,ZWE,2021-02-18,0
Zimbabwe,ZWE,2021-02-22,1314
Zimbabwe,ZWE,2021-02-23,4041
Zimbabwe,ZWE,2021-02-24,7872
Zimbabwe,ZWE,2021-02-25,11007
Zimbabwe,ZWE,2021-02-26,12579
Zimbabwe,ZWE,2021-02-27,15705
Zimbabwe,ZWE,2021-02-28,18843
Zimbabwe,ZWE,2021-03-01,21456
Zimbabwe,ZWE,2021-03-02,25077
Zimbabwe,ZWE,2021-03-03,27970
Zimbabwe,ZWE,2021-03-04,30658
Zimbabwe,ZWE,2021-03-05,31325
Zimbabwe,ZWE,2021-03-06,32014
Zimbabwe,ZWE,2021-03-07,32240
Zimbabwe,ZWE,2021-03-08,35518
Zimbabwe,ZWE,2021-03-09,35761
Zimbabwe,ZWE,2021-03-10,35901
Zimbabwe,ZWE,2021-03-11,36019
Zimbabwe,ZWE,2021-03-12,36283
